2025-05-28 16:58:53.441130
"0.02161" LEYEZ="0.57736" LPUPILD="0.00413" LPUPILV="1" REYEX="0.03119" REYEY="0.01972" REYEZ="0.57776" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.21774" FPOGY="0.06195" FPOGS="3278.61743" FPOGD="0.10034" FPOGID="6818" FPOGV="1" LPOGX="0.23202" LPOGY="0.09878" LPOGV="1" RPOGX="0.19867" RPOGY="-0.00109" RPOGV="1" BPOGX="0.21534" BPOGY="0.04885" BPOGV="1" LPCX="0.31083" LPCY="0.38478" LPD="24.35159" LPS="0.77108" LPV="1" RPCX="0.60718" RPCY="0.38148" RPD="22.65530" RPS="0.77108" RPV="1" LEYEX="-0.03960" LEYEY="0.01811" LEYEZ="0.56140" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02430" REYEY="0.01925" REYEZ="0.58078" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37771" LPCY="0.37496" LPD="18.64902" LPS="0.64551" LPV="1" RPCX="0.67526" RPCY="0.38889" RPD="15.37217" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00453" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00439" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37762" LPCY="0.37498" LPD="18.43155" LPS="0.64551" LPV="1" RPCX="0.67527" RPCY="0.38890" RPD="15.36404" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00452" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37755" LPCY="0.37501" LPD="18.36683" LPS="0.64551" LPV="1" RPCX="0.67521" RPCY="0.38885" RPD="15.30232" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00452" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37760" LPCY="0.37521" LPD="18.35645" LPS="0.64551" LPV="1" RPCX="0.67521" RPCY="0.38875" RPD="15.18716" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00452" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37756" LPCY="0.37517" LPD="18.46791" LPS="0.64551" LPV="1" RPCX="0.67516" RPCY="0.38875" RPD="15.22789" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00447" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37750" LPCY="0.37533" LPD="18.12442" LPS="0.64551" LPV="1" RPCX="0.67514" RPCY="0.38871" RPD="15.05404" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00451" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37736" LPCY="0.37512" LPD="18.11186" LPS="0.64551" LPV="1" RPCX="0.67509" RPCY="0.38861" RPD="15.01297" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00443" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37738" LPCY="0.37515" LPD="18.13217" LPS="0.64551" LPV="1" RPCX="0.67510" RPCY="0.38850" RPD="14.88558" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00441" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37732" LPCY="0.37508" LPD="18.08548" LPS="0.64551" LPV="1" RPCX="0.67508" RPCY="0.38845" RPD="14.82271" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00444" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37736" LPCY="0.37519" LPD="18.03707" LPS="0.64551" LPV="1" RPCX="0.67509" RPCY="0.38846" RPD="14.83627" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00440" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37727" LPCY="0.37514" LPD="17.89539" LPS="0.64551" LPV="1" RPCX="0.67517" RPCY="0.38859" RPD="14.80235" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00441" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37726" LPCY="0.37520" LPD="17.65875" LPS="0.64551" LPV="1" RPCX="0.67520" RPCY="0.38859" RPD="14.73434" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00438" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37723" LPCY="0.37516" LPD="17.60907" LPS="0.64551" LPV="1" RPCX="0.67515" RPCY="0.38843" RPD="14.72319" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00436" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37726" LPCY="0.37524" LPD="17.68146" LPS="0.64551" LPV="1" RPCX="0.67512" RPCY="0.38829" RPD="14.74570" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37729" LPCY="0.37525" LPD="17.62030" LPS="0.64551" LPV="1" RPCX="0.67505" RPCY="0.38817" RPD="14.73845" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00421" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37732" LPCY="0.37530" LPD="17.51479" LPS="0.64551" LPV="1" RPCX="0.67509" RPCY="0.38808" RPD="14.79549" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37731" LPCY="0.37527" LPD="17.48034" LPS="0.64551" LPV="1" RPCX="0.67523" RPCY="0.38811" RPD="14.70301" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37731" LPCY="0.37524" LPD="17.49606" LPS="0.64551" LPV="1" RPCX="0.67527" RPCY="0.38808" RPD="14.55743" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00427" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37743" LPCY="0.37534" LPD="17.45828" LPS="0.64551" LPV="1" RPCX="0.67524" RPCY="0.38798" RPD="14.46329" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00421" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37745" LPCY="0.37535" LPD="17.37036" LPS="0.64551" LPV="1" RPCX="0.67523" RPCY="0.38797" RPD="14.43674" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00422" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37750" LPCY="0.37535" LPD="17.24871" LPS="0.64551" LPV="1" RPCX="0.67533" RPCY="0.38803" RPD="14.29808" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00422" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37750" LPCY="0.37524" LPD="17.05309" LPS="0.64551" LPV="1" RPCX="0.67542" RPCY="0.38802" RPD="14.04840" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37755" LPCY="0.37521" LPD="17.24341" LPS="0.64551" LPV="1" RPCX="0.67543" RPCY="0.38803" RPD="14.06835" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00421" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37779" LPCY="0.37523" LPD="17.20495" LPS="0.64551" LPV="1" RPCX="0.67554" RPCY="0.38802" RPD="14.08429" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00423" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37780" LPCY="0.37528" LPD="17.20305" LPS="0.64551" LPV="1" RPCX="0.67563" RPCY="0.38798" RPD="14.35207" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00420" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37784" LPCY="0.37524" LPD="17.20354" LPS="0.64551" LPV="1" RPCX="0.67573" RPCY="0.38803" RPD="14.17638" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00416" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37795" LPCY="0.37527" LPD="17.11934" LPS="0.64551" LPV="1" RPCX="0.67583" RPCY="0.38797" RPD="13.97999" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00413" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00411" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37806" LPCY="0.37523" LPD="16.94980" LPS="0.64551" LPV="1" RPCX="0.67587" RPCY="0.38796" RPD="14.12013" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00414" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00410" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37811" LPCY="0.37533" LPD="16.82270" LPS="0.64551" LPV="1" RPCX="0.67591" RPCY="0.38794" RPD="14.00215" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00419" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00411" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37828" LPCY="0.37522" LPD="16.89033" LPS="0.64551" LPV="1" RPCX="0.67606" RPCY="0.38791" RPD="14.03251" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00418" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37837" LPCY="0.37527" LPD="16.80569" LPS="0.64551" LPV="1" RPCX="0.67628" RPCY="0.38803" RPD="14.12688" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00414" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00409" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37835" LPCY="0.37528" LPD="16.71886" LPS="0.64551" LPV="1" RPCX="0.67631" RPCY="0.38804" RPD="14.04969" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00415" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37813" LPCY="0.37530" LPD="16.63452" LPS="0.64551" LPV="1" RPCX="0.67624" RPCY="0.38806" RPD="14.07409" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00410" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37704" LPCY="0.37553" LPD="16.77181" LPS="0.64551" LPV="1" RPCX="0.67512" RPCY="0.38759" RPD="14.44254" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00411" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00396" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="3279.30005" FPOGD="0.13086" FPOGID="6820" FPOGV="0" LPOGX="1.54360" LPOGY="-0.15470" LPOGV="0" RPOGX="1.59443" RPOGY="0.23016" RPOGV="0" BPOGX="1.54360" BPOGY="-0.15470" BPOGV="0" LPCX="0.37615" LPCY="0.37545" LPD="16.20279" LPS="0.64551" LPV="1" RPCX="0.67384" RPCY="0.38717" RPD="14.63402" RPS="0.64551" RPV="1" LEYEX="-0.02760" LEYEY="0.01674" LEYEZ="0.52381" LPUPILD="0.00394" LPUPILV="1" REYEX="0.02792" REYEY="0.01766" REYEZ="0.56339" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
