2025-05-22 11:29:30.322149
-0.00225" LEYEZ="0.68092" LPUPILD="0.00685" LPUPILV="1" REYEX="0.04246" REYEY="-0.00552" REYEZ="0.67569" RPUPILD="0.00644" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" /> 
<ACK ID="ENABLE_SEND_DATA" STATE="0" /> 
<ACK ID="ENABLE_SEND_DATA" STATE="1" /> 
<REC FPOGX="0.45008" FPOGY="0.39310" FPOGS="1429.99683" FPOGD="0.38220" FPOGID="1910" FPOGV="0" LPOGX="0.36634" LPOGY="0.30663" LPOGV="1" RPOGX="0.35254" RPOGY="0.24174" RPOGV="1" BPOGX="0.35944" BPOGY="0.27419" BPOGV="1" LPCX="0.40556" LPCY="0.49404" LPD="30.77041" LPS="1.10645" LPV="1" RPCX="0.64931" RPCY="0.50758" RPD="30.39231" RPS="1.09729" RPV="1" LEYEX="-0.02424" LEYEY="-0.00021" LEYEZ="0.68796" LPUPILD="0.00659" LPUPILV="1" REYEX="0.00000" REYEY="0.00000" REYEZ="0.00000" RPUPILD="0.00654" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="14" /> 
<REC FPOGX="0.72971" FPOGY="0.84921" FPOGS="1433.13916" FPOGD="0.18103" FPOGID="1922" FPOGV="1" LPOGX="0.78067" LPOGY="0.95103" LPOGV="1" RPOGX="0.67927" RPOGY="0.78863" RPOGV="1" BPOGX="0.72997" BPOGY="0.86983" BPOGV="1" LPCX="0.41183" LPCY="0.50275" LPD="32.03573" LPS="1.10647" LPV="1" RPCX="0.65642" RPCY="0.51645" RPD="30.85828" RPS="1.09730" RPV="1" LEYEX="-0.02343" LEYEY="-0.00103" LEYEZ="0.68524" LPUPILD="0.00681" LPUPILV="1" REYEX="0.04014" REYEY="-0.00387" REYEZ="0.67934" RPUPILD="0.00630" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72968" FPOGY="0.84998" FPOGS="1433.13916" FPOGD="0.18762" FPOGID="1922" FPOGV="1" LPOGX="0.77986" LPOGY="0.95210" LPOGV="1" RPOGX="0.67729" RPOGY="0.79111" RPOGV="1" BPOGX="0.72857" BPOGY="0.87160" BPOGV="1" LPCX="0.41183" LPCY="0.50276" LPD="32.07936" LPS="1.09730" LPV="1" RPCX="0.65638" RPCY="0.51647" RPD="30.87826" RPS="1.08813" RPV="1" LEYEX="-0.02291" LEYEY="-0.00095" LEYEZ="0.67015" LPUPILD="0.00682" LPUPILV="1" REYEX="0.04014" REYEY="-0.00387" REYEZ="0.67934" RPUPILD="0.00632" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72906" FPOGY="0.85060" FPOGS="1433.13916" FPOGD="0.19385" FPOGID="1922" FPOGV="1" LPOGX="0.74509" LPOGY="0.94159" LPOGV="1" RPOGX="0.67750" RPOGY="0.79585" RPOGV="1" BPOGX="0.71129" BPOGY="0.86872" BPOGV="1" LPCX="0.41190" LPCY="0.50271" LPD="31.88324" LPS="1.08813" LPV="1" RPCX="0.65647" RPCY="0.51647" RPD="30.84625" RPS="1.08813" RPV="1" LEYEX="-0.02291" LEYEY="-0.00095" LEYEZ="0.67015" LPUPILD="0.00685" LPUPILV="1" REYEX="0.04014" REYEY="-0.00387" REYEZ="0.67934" RPUPILD="0.00630" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72858" FPOGY="0.85131" FPOGS="1433.13916" FPOGD="0.20093" FPOGID="1922" FPOGV="1" LPOGX="0.74820" LPOGY="0.94540" LPOGV="1" RPOGX="0.68025" RPOGY="0.79958" RPOGV="1" BPOGX="0.71423" BPOGY="0.87249" BPOGV="1" LPCX="0.41192" LPCY="0.50274" LPD="31.94713" LPS="1.08813" LPV="1" RPCX="0.65648" RPCY="0.51649" RPD="30.81266" RPS="1.08813" RPV="1" LEYEX="-0.02291" LEYEY="-0.00095" LEYEZ="0.67015" LPUPILD="0.00684" LPUPILV="1" REYEX="0.04014" REYEY="-0.00387" REYEZ="0.67934" RPUPILD="0.00630" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72814" FPOGY="0.85197" FPOGS="1433.13916" FPOGD="0.20764" FPOGID="1922" FPOGV="1" LPOGX="0.74820" LPOGY="0.94540" LPOGV="1" RPOGX="0.68025" RPOGY="0.79958" RPOGV="1" BPOGX="0.71423" BPOGY="0.87249" BPOGV="1" LPCX="0.41187" LPCY="0.50270" LPD="31.94141" LPS="1.08813" LPV="1" RPCX="0.65646" RPCY="0.51648" RPD="30.75823" RPS="1.08813" RPV="1" LEYEX="-0.02291" LEYEY="-0.00095" LEYEZ="0.67015" LPUPILD="0.00681" LPUPILV="1" REYEX="0.04014" REYEY="-0.00387" REYEZ="0.67934" RPUPILD="0.00630" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72824" FPOGY="0.85270" FPOGS="1433.13916" FPOGD="0.21362" FPOGID="1922" FPOGV="1" LPOGX="0.78258" LPOGY="0.95678" LPOGV="1" RPOGX="0.68072" RPOGY="0.79529" RPOGV="1" BPOGX="0.73165" BPOGY="0.87603" BPOGV="1" LPCX="0.41186" LPCY="0.50273" LPD="32.05028" LPS="1.08813" LPV="1" RPCX="0.65646" RPCY="0.51646" RPD="30.75970" RPS="1.08813" RPV="1" LEYEX="-0.02291" LEYEY="-0.00095" LEYEZ="0.67015" LPUPILD="0.00680" LPUPILV="1" REYEX="0.04014" REYEY="-0.00387" REYEZ="0.67934" RPUPILD="0.00630" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72832" FPOGY="0.85334" FPOGS="1433.13916" FPOGD="0.22095" FPOGID="1922" FPOGV="1" LPOGX="0.78137" LPOGY="0.95592" LPOGV="1" RPOGX="0.68070" RPOGY="0.79309" RPOGV="1" BPOGX="0.73103" BPOGY="0.87450" BPOGV="1" LPCX="0.41185" LPCY="0.50278" LPD="32.10960" LPS="1.08813" LPV="1" RPCX="0.65648" RPCY="0.51646" RPD="30.76725" RPS="1.08813" RPV="1" LEYEX="-0.02291" LEYEY="-0.00095" LEYEZ="0.67015" LPUPILD="0.00682" LPUPILV="1" REYEX="0.04014" REYEY="-0.00387" REYEZ="0.67934" RPUPILD="0.00631" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72840" FPOGY="0.85395" FPOGS="1433.13916" FPOGD="0.22729" FPOGID="1922" FPOGV="1" LPOGX="0.78137" LPOGY="0.95592" LPOGV="1" RPOGX="0.68070" RPOGY="0.79309" RPOGV="1" BPOGX="0.73103" BPOGY="0.87450" BPOGV="1" LPCX="0.41184" LPCY="0.50279" LPD="32.05486" LPS="1.08813" LPV="1" RPCX="0.65645" RPCY="0.51646" RPD="30.76826" RPS="1.08813" RPV="1" LEYEX="-0.02291" LEYEY="-0.00095" LEYEZ="0.67015" LPUPILD="0.00682" LPUPILV="1" REYEX="0.04014" REYEY="-0.00387" REYEZ="0.67934" RPUPILD="0.00631" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72835" FPOGY="0.85359" FPOGS="1433.13916" FPOGD="0.23413" FPOGID="1922" FPOGV="1" LPOGX="0.77783" LPOGY="0.89095" LPOGV="1" RPOGX="0.67522" RPOGY="0.79167" RPOGV="1" BPOGX="0.72653" BPOGY="0.84131" BPOGV="1" LPCX="0.41179" LPCY="0.50283" LPD="32.11015" LPS="1.08813" LPV="1" RPCX="0.65638" RPCY="0.51650" RPD="30.87148" RPS="1.08813" RPV="1" LEYEX="-0.02291" LEYEY="-0.00095" LEYEZ="0.67015" LPUPILD="0.00681" LPUPILV="1" REYEX="0.04014" REYEY="-0.00387" REYEZ="0.67934" RPUPILD="0.00632" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72803" FPOGY="0.85266" FPOGS="1433.13916" FPOGD="0.24072" FPOGID="1922" FPOGV="1" LPOGX="0.76964" LPOGY="0.89400" LPOGV="1" RPOGX="0.66370" RPOGY="0.74378" RPOGV="1" BPOGX="0.71667" BPOGY="0.81889" BPOGV="1" LPCX="0.41180" LPCY="0.50294" LPD="31.74885" LPS="1.08813" LPV="1" RPCX="0.65629" RPCY="0.51653" RPD="30.68298" RPS="1.08813" RPV="1" LEYEX="-0.02291" LEYEY="-0.00095" LEYEZ="0.67015" LPUPILD="0.00685" LPUPILV="1" REYEX="0.04014" REYEY="-0.00387" REYEZ="0.67934" RPUPILD="0.00630" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72776" FPOGY="0.85173" FPOGS="1433.13916" FPOGD="0.24731" FPOGID="1922" FPOGV="1" LPOGX="0.76964" LPOGY="0.89400" LPOGV="1" RPOGX="0.66557" RPOGY="0.74090" RPOGV="1" BPOGX="0.71760" BPOGY="0.81745" BPOGV="1" LPCX="0.41178" LPCY="0.50282" LPD="32.09881" LPS="1.08813" LPV="1" RPCX="0.65626" RPCY="0.51658" RPD="30.65569" RPS="1.09730" RPV="1" LEYEX="-0.02343" LEYEY="-0.00103" LEYEZ="0.68524" LPUPILD="0.00682" LPUPILV="1" REYEX="0.04168" REYEY="-0.00413" REYEZ="0.70625" RPUPILD="0.00633" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72803" FPOGY="0.85116" FPOGS="1433.13916" FPOGD="0.25427" FPOGID="1922" FPOGV="1" LPOGX="0.77926" LPOGY="0.93236" LPOGV="1" RPOGX="0.69727" RPOGY="0.72660" RPOGV="1" BPOGX="0.73826" BPOGY="0.82948" BPOGV="1" LPCX="0.41134" LPCY="0.50299" LPD="31.72064" LPS="1.09730" LPV="1" RPCX="0.65583" RPCY="0.51656" RPD="30.54809" RPS="1.10647" RPV="1" LEYEX="-0.02343" LEYEY="-0.00103" LEYEZ="0.68524" LPUPILD="0.00680" LPUPILV="1" REYEX="0.04168" REYEY="-0.00413" REYEZ="0.70625" RPUPILD="0.00630" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72764" FPOGY="0.85126" FPOGS="1433.13916" FPOGD="0.26111" FPOGID="1922" FPOGV="1" LPOGX="0.76627" LPOGY="0.91196" LPOGV="1" RPOGX="0.65901" RPOGY="0.79808" RPOGV="1" BPOGX="0.71264" BPOGY="0.85502" BPOGV="1" LPCX="0.41093" LPCY="0.50314" LPD="31.18190" LPS="1.10647" LPV="1" RPCX="0.65541" RPCY="0.51654" RPD="30.62750" RPS="1.11563" RPV="1" LEYEX="-0.02343" LEYEY="-0.00103" LEYEZ="0.68524" LPUPILD="0.00679" LPUPILV="1" REYEX="0.04168" REYEY="-0.00413" REYEZ="0.70625" RPUPILD="0.00626" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72731" FPOGY="0.85130" FPOGS="1433.13916" FPOGD="0.26758" FPOGID="1922" FPOGV="1" LPOGX="0.76696" LPOGY="0.91057" LPOGV="1" RPOGX="0.66080" RPOGY="0.79571" RPOGV="1" BPOGX="0.71388" BPOGY="0.85314" BPOGV="1" LPCX="0.41090" LPCY="0.50314" LPD="31.22114" LPS="1.11563" LPV="1" RPCX="0.65535" RPCY="0.51646" RPD="30.63629" RPS="1.12480" RPV="1" LEYEX="-0.02356" LEYEY="-0.00102" LEYEZ="0.68297" LPUPILD="0.00684" LPUPILV="1" REYEX="0.04178" REYEY="-0.00411" REYEZ="0.71168" RPUPILD="0.00627" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72613" FPOGY="0.85088" FPOGS="1433.13916" FPOGD="0.27454" FPOGID="1922" FPOGV="1" LPOGX="0.73427" LPOGY="0.94200" LPOGV="1" RPOGX="0.62147" RPOGY="0.72547" RPOGV="1" BPOGX="0.67787" BPOGY="0.83374" BPOGV="1" LPCX="0.41052" LPCY="0.50327" LPD="31.05476" LPS="1.12480" LPV="1" RPCX="0.65501" RPCY="0.51648" RPD="30.38307" RPS="1.12480" RPV="1" LEYEX="-0.02356" LEYEY="-0.00102" LEYEZ="0.68297" LPUPILD="0.00680" LPUPILV="1" REYEX="0.04178" REYEY="-0.00411" REYEZ="0.71168" RPUPILD="0.00626" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72487" FPOGY="0.85115" FPOGS="1433.13916" FPOGD="0.28137" FPOGID="1922" FPOGV="1" LPOGX="0.72780" LPOGY="0.94607" LPOGV="1" RPOGX="0.61646" RPOGY="0.77879" RPOGV="1" BPOGX="0.67213" BPOGY="0.86243" BPOGV="1" LPCX="0.41048" LPCY="0.50333" LPD="31.21185" LPS="1.12480" LPV="1" RPCX="0.65499" RPCY="0.51649" RPD="30.39545" RPS="1.12480" RPV="1" LEYEX="-0.02356" LEYEY="-0.00102" LEYEZ="0.68297" LPUPILD="0.00680" LPUPILV="1" REYEX="0.04178" REYEY="-0.00411" REYEZ="0.71168" RPUPILD="0.00625" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72368" FPOGY="0.85141" FPOGS="1433.13916" FPOGD="0.28796" FPOGID="1922" FPOGV="1" LPOGX="0.72780" LPOGY="0.94607" LPOGV="1" RPOGX="0.61646" RPOGY="0.77879" RPOGV="1" BPOGX="0.67213" BPOGY="0.86243" BPOGV="1" LPCX="0.41043" LPCY="0.50346" LPD="30.78897" LPS="1.12480" LPV="1" RPCX="0.65498" RPCY="0.51651" RPD="30.37215" RPS="1.12480" RPV="1" LEYEX="-0.02356" LEYEY="-0.00102" LEYEZ="0.68297" LPUPILD="0.00682" LPUPILV="1" REYEX="0.04178" REYEY="-0.00416" REYEZ="0.71168" RPUPILD="0.00626" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72269" FPOGY="0.85035" FPOGS="1433.13916" FPOGD="0.29419" FPOGID="1922" FPOGV="1" LPOGX="0.71464" LPOGY="0.88328" LPOGV="1" RPOGX="0.64433" RPOGY="0.72438" RPOGV="1" BPOGX="0.67949" BPOGY="0.80383" BPOGV="1" LPCX="0.41042" LPCY="0.50350" LPD="30.84927" LPS="1.12480" LPV="1" RPCX="0.65483" RPCY="0.51662" RPD="30.32805" RPS="1.12480" RPV="1" LEYEX="-0.02356" LEYEY="-0.00102" LEYEZ="0.68297" LPUPILD="0.00681" LPUPILV="1" REYEX="0.04178" REYEY="-0.00416" REYEZ="0.71168" RPUPILD="0.00624" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.72204" FPOGY="0.84940" FPOGS="1433.13916" FPOGD="0.30115" FPOGID="1922" FPOGV="1" LPOGX="0.74970" LPOGY="0.88259" LPOGV="1" RPOGX="0.63515" RPOGY="0.73038" RPOGV="1" BPOGX="0.69243" BPOGY="0.80649" BPOGV="1" LPCX="0.41035" LPCY="0.50353" LPD="30.92962" LPS="1.12480" LPV="1" RPCX="0.65483" RPCY="0.51664" RPD="30.38409" RPS="1.12480" RPV="1" LEYEX="-0.02356" LEYEY="-0.00102" LEYEZ="0.68297" LPUPILD="0.00680" LPUPILV="1" REYEX="0.04178" REYEY="-0.00416" REYEZ="0.71168" RPUPILD="0.00624" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.70109" FPOGY="0.83237" FPOGS="1433.13916" FPOGD="0.30115" FPOGID="1922" FPOGV="0" LPOGX="0.75023" LPOGY="0.88102" LPOGV="1" RPOGX="0.63670" RPOGY="0.72755" RPOGV="1" BPOGX="0.69346" BPOGY="0.80429" BPOGV="1" LPCX="0.41033" LPCY="0.50357" LPD="31.00808" LPS="1.13376" LPV="1" RPCX="0.65482" RPCY="0.51662" RPD="30.47563" RPS="1.13376" RPV="1" LEYEX="-0.02442" LEYEY="-0.00117" LEYEZ="0.70652" LPUPILD="0.00680" LPUPILV="1" REYEX="0.04178" REYEY="-0.00416" REYEZ="0.71168" RPUPILD="0.00623" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.69447" FPOGY="0.82240" FPOGS="1433.13916" FPOGD="0.30115" FPOGID="1922" FPOGV="0" LPOGX="0.73947" LPOGY="0.89677" LPOGV="1" RPOGX="0.63621" RPOGY="0.72809" RPOGV="1" BPOGX="0.68784" BPOGY="0.81243" BPOGV="1" LPCX="0.41026" LPCY="0.50361" LPD="30.99331" LPS="1.14272" LPV="1" RPCX="0.65477" RPCY="0.51659" RPD="30.27322" RPS="1.14272" RPV="1" LEYEX="-0.02442" LEYEY="-0.00117" LEYEZ="0.70652" LPUPILD="0.00676" LPUPILV="1" REYEX="0.04178" REYEY="-0.00416" REYEZ="0.71168" RPUPILD="0.00624" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.69380" FPOGY="0.81711" FPOGS="1433.13916" FPOGD="0.30115" FPOGID="1922" FPOGV="0" LPOGX="0.74667" LPOGY="0.89275" LPOGV="1" RPOGX="0.63827" RPOGY="0.72031" RPOGV="1" BPOGX="0.69247" BPOGY="0.80653" BPOGV="1" LPCX="0.41025" LPCY="0.50362" LPD="31.00940" LPS="1.15167" LPV="1" RPCX="0.65479" RPCY="0.51663" RPD="30.30580" RPS="1.15167" RPV="1" LEYEX="-0.02442" LEYEY="-0.00117" LEYEZ="0.70652" LPUPILD="0.00675" LPUPILV="1" REYEX="0.04178" REYEY="-0.00416" REYEZ="0.71168" RPUPILD="0.00625" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.69353" FPOGY="0.81429" FPOGS="1433.44702" FPOGD="0.02075" FPOGID="1923" FPOGV="1" LPOGX="0.74717" LPOGY="0.89129" LPOGV="1" RPOGX="0.63823" RPOGY="0.72038" RPOGV="1" BPOGX="0.69270" BPOGY="0.80584" BPOGV="1" LPCX="0.41025" LPCY="0.50366" LPD="30.88795" LPS="1.16063" LPV="1" RPCX="0.65476" RPCY="0.51657" RPD="30.32989" RPS="1.15147" RPV="1" LEYEX="-0.02442" LEYEY="-0.00117" LEYEZ="0.70652" LPUPILD="0.00676" LPUPILV="1" REYEX="0.04017" REYEY="-0.00406" REYEZ="0.68510" RPUPILD="0.00623" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.69206" FPOGY="0.81653" FPOGS="1433.44702" FPOGD="0.02625" FPOGID="1923" FPOGV="1" LPOGX="0.73491" LPOGY="0.91315" LPOGV="1" RPOGX="0.63753" RPOGY="0.73784" RPOGV="1" BPOGX="0.68622" BPOGY="0.82549" BPOGV="1" LPCX="0.41027" LPCY="0.50364" LPD="30.93847" LPS="1.15147" LPV="1" RPCX="0.65478" RPCY="0.51666" RPD="30.33877" RPS="1.14230" RPV="1" LEYEX="-0.02442" LEYEY="-0.00117" LEYEZ="0.70652" LPUPILD="0.00676" LPUPILV="1" REYEX="0.04017" REYEY="-0.00406" REYEZ="0.68510" RPUPILD="0.00623" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.69227" FPOGY="0.81823" FPOGS="1433.44702" FPOGD="0.03357" FPOGID="1923" FPOGV="1" LPOGX="0.75192" LPOGY="0.91431" LPOGV="1" RPOGX="0.63464" RPOGY="0.73916" RPOGV="1" BPOGX="0.69328" BPOGY="0.82673" BPOGV="1" LPCX="0.41032" LPCY="0.50368" LPD="30.99077" LPS="1.14230" LPV="1" RPCX="0.65477" RPCY="0.51668" RPD="30.35720" RPS="1.13313" RPV="1" LEYEX="-0.02442" LEYEY="-0.00117" LEYEZ="0.70652" LPUPILD="0.00679" LPUPILV="1" REYEX="0.04017" REYEY="-0.00406" REYEZ="0.68510" RPUPILD="0.00623" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.69237" FPOGY="0.81954" FPOGS="1433.44702" FPOGD="0.04077" FPOGID="1923" FPOGV="1" LPOGX="0.75136" LPOGY="0.91563" LPOGV="1" RPOGX="0.63464" RPOGY="0.73916" RPOGV="1" BPOGX="0.69300" BPOGY="0.82739" BPOGV="1" LPCX="0.41032" LPCY="0.50368" LPD="30.99077" LPS="1.13313" LPV="1" RPCX="0.65479" RPCY="0.51669" RPD="30.28086" RPS="1.13313" RPV="1" LEYEX="-0.02442" LEYEY="-0.00117" LEYEZ="0.70652" LPUPILD="0.00679" LPUPILV="1" REYEX="0.04178" REYEY="-0.00422" REYEZ="0.71168" RPUPILD="0.00623" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.69324" FPOGY="0.81939" FPOGS="1433.44702" FPOGD="0.04712" FPOGID="1923" FPOGV="1" LPOGX="0.73145" LPOGY="0.89574" LPOGV="1" RPOGX="0.66720" RPOGY="0.74089" RPOGV="1" BPOGX="0.69932" BPOGY="0.81832" BPOGV="1" LPCX="0.41029" LPCY="0.50371" LPD="30.96216" LPS="1.13313" LPV="1" RPCX="0.65480" RPCY="0.51669" RPD="30.25288" RPS="1.14230" RPV="1" LEYEX="-0.02442" LEYEY="-0.00117" LEYEZ="0.70652" LPUPILD="0.00678" LPUPILV="1" REYEX="0.04178" REYEY="-0.00422" REYEZ="0.71168" RPUPILD="0.00623" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.69226" FPOGY="0.81688" FPOGS="1433.44702" FPOGD="0.05359" FPOGID="1923" FPOGV="1" LPOGX="0.72373" LPOGY="0.92653" LPOGV="1" RPOGX="0.64507" RPOGY="0.66716" RPOGV="1" BPOGX="0.68440" BPOGY="0.79685" BPOGV="1" LPCX="0.41018" LPCY="0.50374" LPD="30.80620" LPS="1.14230" LPV="1" RPCX="0.65453" RPCY="0.51668" RPD="30.30987" RPS="1.15147" RPV="1" LEYEX="-0.02442" LEYEY="-0.00117" LEYEZ="0.70652" LPUPILD="0.00684" LPUPILV="1" REYEX="0.04178" REYEY="-0.00422" REYEZ="0.71168" RPUPILD="0.00622" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.69139" FPOGY="0.81504" FPOGS="1433.44702" FPOGD="0.06018" FPOGID="1923" FPOGV="1" LPOGX="0.72374" LPOGY="0.92650" LPOGV="1" RPOGX="0.64350" RPOGY="0.67041" RPOGV="1" BPOGX="0.68362" BPOGY="0.79845" BPOGV="1" LPCX="0.41014" LPCY="0.50376" LPD="30.60121" LPS="1.14251" LPV="1" RPCX="0.65442" RPCY="0.51675" RPD="30.30207" RPS="1.14251" RPV="1" LEYEX="-0.02375" LEYEY="-0.00113" LEYEZ="0.68260" LPUPILD="0.00686" LPUPILV="1" REYEX="0.03960" REYEY="-0.00406" REYEZ="0.67702" RPUPILD="0.00622" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.68827" FPOGY="0.81481" FPOGS="1433.44702" FPOGD="0.06726" FPOGID="1923" FPOGV="1" LPOGX="0.70111" LPOGY="0.92400" LPOGV="1" RPOGX="0.61295" RPOGY="0.70104" RPOGV="1" BPOGX="0.65703" BPOGY="0.81252" BPOGV="1" LPCX="0.40969" LPCY="0.50381" LPD="31.21445" LPS="1.13355" LPV="1" RPCX="0.65414" RPCY="0.51674" RPD="30.54280" RPS="1.12438" RPV="1" LEYEX="-0.02375" LEYEY="-0.00113" LEYEZ="0.68260" LPUPILD="0.00675" LPUPILV="1" REYEX="0.03960" REYEY="-0.00406" REYEZ="0.67702" RPUPILD="0.00621" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.68575" FPOGY="0.81499" FPOGS="1433.44702" FPOGD="0.07385" FPOGID="1923" FPOGV="1" LPOGX="0.70700" LPOGY="0.93700" LPOGV="1" RPOGX="0.60909" RPOGY="0.69690" RPOGV="1" BPOGX="0.65805" BPOGY="0.81695" BPOGV="1" LPCX="0.40973" LPCY="0.50394" LPD="30.82873" LPS="1.11542" LPV="1" RPCX="0.65412" RPCY="0.51675" RPD="30.47900" RPS="1.10626" RPV="1" LEYEX="-0.02375" LEYEY="-0.00113" LEYEZ="0.68260" LPUPILD="0.00678" LPUPILV="1" REYEX="0.03960" REYEY="-0.00406" REYEZ="0.67702" RPUPILD="0.00623" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.68350" FPOGY="0.81547" FPOGS="1433.44702" FPOGD="0.08069" FPOGID="1923" FPOGV="1" LPOGX="0.70659" LPOGY="0.93928" LPOGV="1" RPOGX="0.60634" RPOGY="0.70328" RPOGV="1" BPOGX="0.65646" BPOGY="0.82128" BPOGV="1" LPCX="0.40973" LPCY="0.50394" LPD="30.82873" LPS="1.09730" LPV="1" RPCX="0.65413" RPCY="0.51676" RPD="30.52863" RPS="1.08813" RPV="1" LEYEX="-0.02350" LEYEY="-0.00117" LEYEZ="0.67546" LPUPILD="0.00678" LPUPILV="1" REYEX="0.03960" REYEY="-0.00406" REYEZ="0.67702" RPUPILD="0.00622" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.68173" FPOGY="0.81576" FPOGS="1433.44702" FPOGD="0.08704" FPOGID="1923" FPOGV="1" LPOGX="0.70328" LPOGY="0.92112" LPOGV="1" RPOGX="0.61420" RPOGY="0.71770" RPOGV="1" BPOGX="0.65874" BPOGY="0.81941" BPOGV="1" LPCX="0.40986" LPCY="0.50397" LPD="30.88933" LPS="1.08813" LPV="1" RPCX="0.65421" RPCY="0.51675" RPD="30.39716" RPS="1.08813" RPV="1" LEYEX="-0.02350" LEYEY="-0.00117" LEYEZ="0.67546" LPUPILD="0.00683" LPUPILV="1" REYEX="0.03960" REYEY="-0.00406" REYEZ="0.67702" RPUPILD="0.00624" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.68038" FPOGY="0.81605" FPOGS="1433.44702" FPOGD="0.09412" FPOGID="1923" FPOGV="1" LPOGX="0.70734" LPOGY="0.91671" LPOGV="1" RPOGX="0.61559" RPOGY="0.72376" RPOGV="1" BPOGX="0.66146" BPOGY="0.82023" BPOGV="1" LPCX="0.40986" LPCY="0.50397" LPD="30.88933" LPS="1.08813" LPV="1" RPCX="0.65424" RPCY="0.51681" RPD="30.20186" RPS="1.08813" RPV="1" LEYEX="-0.02350" LEYEY="-0.00117" LEYEZ="0.67546" LPUPILD="0.00682" LPUPILV="1" REYEX="0.03960" REYEY="-0.00406" REYEZ="0.67702" RPUPILD="0.00623" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.67920" FPOGY="0.81632" FPOGS="1433.44702" FPOGD="0.10022" FPOGID="1923" FPOGV="1" LPOGX="0.70734" LPOGY="0.91671" LPOGV="1" RPOGX="0.61559" RPOGY="0.72376" RPOGV="1" BPOGX="0.66146" BPOGY="0.82023" BPOGV="1" LPCX="0.40985" LPCY="0.50397" LPD="30.88706" LPS="1.08813" LPV="1" RPCX="0.65424" RPCY="0.51685" RPD="30.24313" RPS="1.08813" RPV="1" LEYEX="-0.02375" LEYEY="-0.00123" LEYEZ="0.68260" LPUPILD="0.00684" LPUPILV="1" REYEX="0.03960" REYEY="-0.00406" REYEZ="0.67702" RPUPILD="0.00623" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
