2025-05-27 11:34:25.568261
179" LEYEY="0.00307" LEYEZ="0.51219" LPUPILD="0.00420" LPUPILV="1" REYEX="0.02536" REYEY="0.00517" REYEZ="0.52620" RPUPILD="0.00385" RPUPILV="1" BKID="972" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4984.30615" FPOGD="0.37305" FPOGID="14364" FPOGV="0" LPOGX="0.63393" LPOGY="0.00353" LPOGV="0" RPOGX="0.62795" RPOGY="-0.17038" RPOGV="0" BPOGX="0.62795" BPOGY="-0.17038" BPOGV="0" LPCX="0.17452" LPCY="0.92205" LPD="16.84113" LPS="0.63703" LPV="1" RPCX="0.62933" RPCY="0.45380" RPD="12.21589" RPS="0.63703" RPV="0" LEYEX="-0.03179" LEYEY="0.00307" LEYEZ="0.51219" LPUPILD="0.00482" LPUPILV="1" REYEX="0.02536" REYEY="0.00517" REYEZ="0.52620" RPUPILD="0.00385" RPUPILV="1" BKID="0" BKDUR="0.02844" BKPMIN="22" />
<REC FPOGX="0.58926" FPOGY="0.29455" FPOGS="4986.15479" FPOGD="0.17383" FPOGID="14370" FPOGV="1" LPOGX="0.57708" LPOGY="0.31704" LPOGV="1" RPOGX="0.60162" RPOGY="0.21797" RPOGV="1" BPOGX="0.58935" BPOGY="0.26751" BPOGV="1" LPCX="0.40999" LPCY="0.49355" LPD="21.90682" LPS="0.66707" LPV="1" RPCX="0.70586" RPCY="0.48299" RPD="23.43093" RPS="0.66707" RPV="1" LEYEX="-0.01812" LEYEY="-0.00056" LEYEZ="0.53720" LPUPILD="0.00417" LPUPILV="1" REYEX="0.04138" REYEY="0.00103" REYEZ="0.52977" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.58914" FPOGY="0.29345" FPOGS="4986.15479" FPOGD="0.18066" FPOGID="14370" FPOGV="1" LPOGX="0.56498" LPOGY="0.32349" LPOGV="1" RPOGX="0.60710" RPOGY="0.20405" RPOGV="1" BPOGX="0.58604" BPOGY="0.26377" BPOGV="1" LPCX="0.40994" LPCY="0.49388" LPD="21.67389" LPS="0.67013" LPV="1" RPCX="0.70558" RPCY="0.48286" RPD="23.38935" RPS="0.67013" RPV="1" LEYEX="-0.01812" LEYEY="-0.00056" LEYEZ="0.53720" LPUPILD="0.00413" LPUPILV="1" REYEX="0.04138" REYEY="0.00103" REYEZ="0.52977" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.58904" FPOGY="0.29242" FPOGS="4986.15479" FPOGD="0.18799" FPOGID="14370" FPOGV="1" LPOGX="0.56498" LPOGY="0.32349" LPOGV="1" RPOGX="0.60710" RPOGY="0.20405" RPOGV="1" BPOGX="0.58604" BPOGY="0.26377" BPOGV="1" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.67013" LPV="1" RPCX="0.70530" RPCY="0.48317" RPD="22.72198" RPS="0.67013" RPV="1" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.58732" FPOGY="0.30317" FPOGS="4986.15479" FPOGD="0.19434" FPOGID="14370" FPOGV="1" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="1" BPOGX="0.53758" BPOGY="0.61482" BPOGV="1" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66707" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66707" RPV="1" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.58732" FPOGY="0.30317" FPOGS="4986.15479" FPOGD="0.20361" FPOGID="14370" FPOGV="1" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66400" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66400" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.58732" FPOGY="0.30317" FPOGS="4986.15479" FPOGD="0.20752" FPOGID="14370" FPOGV="1" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.58732" FPOGY="0.30317" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="1" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.58335" FPOGY="0.31343" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.58335" FPOGY="0.31343" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.58335" FPOGY="0.31343" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4986.15479" FPOGD="0.22021" FPOGID="14370" FPOGV="0" LPOGX="0.56498" LPOGY="0.32349" LPOGV="0" RPOGX="0.53758" RPOGY="0.61482" RPOGV="0" BPOGX="0.53758" BPOGY="0.61482" BPOGV="0" LPCX="0.40973" LPCY="0.49498" LPD="19.84055" LPS="0.66094" LPV="0" RPCX="0.70405" RPCY="0.48703" RPD="14.54501" RPS="0.66094" RPV="0" LEYEX="-0.01769" LEYEY="-0.00051" LEYEZ="0.51872" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04143" REYEY="0.00112" REYEZ="0.53345" RPUPILD="0.00393" RPUPILV="1" BKID="973" BKDUR="0.00000" BKPMIN="22" />
