2025-05-29 11:42:27.897056
X="-0.02938" LEYEY="-0.04784" LEYEZ="0.67783" LPUPILD="0.00368" LPUPILV="1" REYEX="0.03047" REYEY="-0.04706" REYEZ="0.67395" RPUPILD="0.00348" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.91870" FPOGY="0.39964" FPOGS="5903.76807" FPOGD="0.18115" FPOGID="14518" FPOGV="1" LPOGX="0.87932" LPOGY="0.35949" LPOGV="1" RPOGX="0.92709" RPOGY="0.37696" RPOGV="1" BPOGX="0.90321" BPOGY="0.36823" BPOGV="1" LPCX="0.37700" LPCY="0.73266" LPD="21.21799" LPS="1.09956" LPV="1" RPCX="0.62571" RPCY="0.72895" RPD="20.41270" RPS="1.09148" RPV="1" LEYEX="-0.03408" LEYEY="-0.05174" LEYEZ="0.70684" LPUPILD="0.00449" LPUPILV="1" REYEX="0.03033" REYEY="-0.04710" REYEZ="0.65551" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91746" FPOGY="0.40074" FPOGS="5903.76807" FPOGD="0.18750" FPOGID="14518" FPOGV="1" LPOGX="0.87662" LPOGY="0.49187" LPOGV="1" RPOGX="0.88890" RPOGY="0.37090" RPOGV="1" BPOGX="0.88276" BPOGY="0.43138" BPOGV="1" LPCX="0.37677" LPCY="0.73283" LPD="21.02591" LPS="1.10043" LPV="1" RPCX="0.62543" RPCY="0.72888" RPD="20.55141" RPS="1.09235" RPV="1" LEYEX="-0.03408" LEYEY="-0.05174" LEYEZ="0.70684" LPUPILD="0.00449" LPUPILV="1" REYEX="0.03033" REYEY="-0.04710" REYEZ="0.65551" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91708" FPOGY="0.40056" FPOGS="5903.76807" FPOGD="0.19434" FPOGID="14518" FPOGV="1" LPOGX="0.86812" LPOGY="0.42362" LPOGV="1" RPOGX="0.94413" RPOGY="0.36740" RPOGV="1" BPOGX="0.90612" BPOGY="0.39551" BPOGV="1" LPCX="0.37673" LPCY="0.73283" LPD="21.05654" LPS="1.10130" LPV="1" RPCX="0.62537" RPCY="0.72887" RPD="20.44692" RPS="1.09322" RPV="1" LEYEX="-0.03408" LEYEY="-0.05174" LEYEZ="0.70684" LPUPILD="0.00447" LPUPILV="1" REYEX="0.03033" REYEY="-0.04710" REYEZ="0.65551" RPUPILD="0.00422" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91671" FPOGY="0.40048" FPOGS="5903.76807" FPOGD="0.20117" FPOGID="14518" FPOGV="1" LPOGX="0.86681" LPOGY="0.42863" LPOGV="1" RPOGX="0.94413" RPOGY="0.36740" RPOGV="1" BPOGX="0.90547" BPOGY="0.39801" BPOGV="1" LPCX="0.37642" LPCY="0.73268" LPD="21.07638" LPS="1.09322" LPV="1" RPCX="0.62517" RPCY="0.72887" RPD="20.58889" RPS="1.09322" RPV="1" LEYEX="-0.03272" LEYEY="-0.04950" LEYEZ="0.67553" LPUPILD="0.00446" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91586" FPOGY="0.40060" FPOGS="5903.76807" FPOGD="0.20752" FPOGID="14518" FPOGV="1" LPOGX="0.86508" LPOGY="0.44169" LPOGV="1" RPOGX="0.91430" RPOGY="0.36719" RPOGV="1" BPOGX="0.88969" BPOGY="0.40444" BPOGV="1" LPCX="0.37637" LPCY="0.73254" LPD="20.37366" LPS="1.08426" LPV="1" RPCX="0.62496" RPCY="0.72872" RPD="20.47824" RPS="1.09235" RPV="1" LEYEX="-0.03272" LEYEY="-0.04950" LEYEZ="0.67553" LPUPILD="0.00453" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91553" FPOGY="0.40081" FPOGS="5903.76807" FPOGD="0.21436" FPOGID="14518" FPOGV="1" LPOGX="0.89338" LPOGY="0.45875" LPOGV="1" RPOGX="0.91635" RPOGY="0.35624" RPOGV="1" BPOGX="0.90486" BPOGY="0.40749" BPOGV="1" LPCX="0.37611" LPCY="0.73288" LPD="21.25570" LPS="1.08339" LPV="1" RPCX="0.62491" RPCY="0.72881" RPD="20.24171" RPS="1.09148" RPV="1" LEYEX="-0.03272" LEYEY="-0.04950" LEYEZ="0.67553" LPUPILD="0.00443" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91521" FPOGY="0.40103" FPOGS="5903.76807" FPOGD="0.22168" FPOGID="14518" FPOGV="1" LPOGX="0.89321" LPOGY="0.45927" LPOGV="1" RPOGX="0.91598" RPOGY="0.35680" RPOGV="1" BPOGX="0.90460" BPOGY="0.40804" BPOGV="1" LPCX="0.37598" LPCY="0.73291" LPD="20.97044" LPS="1.08252" LPV="1" RPCX="0.62463" RPCY="0.72854" RPD="20.29336" RPS="1.09061" RPV="1" LEYEX="-0.03301" LEYEY="-0.04973" LEYEZ="0.67940" LPUPILD="0.00447" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91371" FPOGY="0.40124" FPOGS="5903.76807" FPOGD="0.22803" FPOGID="14518" FPOGV="1" LPOGX="0.85710" LPOGY="0.45651" LPOGV="1" RPOGX="0.86832" RPOGY="0.36023" RPOGV="1" BPOGX="0.86271" BPOGY="0.40837" BPOGV="1" LPCX="0.37584" LPCY="0.73280" LPD="20.69086" LPS="1.09061" LPV="1" RPCX="0.62451" RPCY="0.72860" RPD="20.24420" RPS="1.09061" RPV="1" LEYEX="-0.03301" LEYEY="-0.04973" LEYEZ="0.67940" LPUPILD="0.00444" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91340" FPOGY="0.40028" FPOGS="5903.76807" FPOGD="0.23486" FPOGID="14518" FPOGV="1" LPOGX="0.87237" LPOGY="0.37873" LPOGV="1" RPOGX="0.93254" RPOGY="0.35527" RPOGV="1" BPOGX="0.90245" BPOGY="0.36700" BPOGV="1" LPCX="0.37562" LPCY="0.73287" LPD="20.55732" LPS="1.09061" LPV="1" RPCX="0.62437" RPCY="0.72870" RPD="20.51565" RPS="1.09061" RPV="1" LEYEX="-0.03301" LEYEY="-0.04973" LEYEZ="0.67940" LPUPILD="0.00448" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91310" FPOGY="0.39938" FPOGS="5903.76807" FPOGD="0.24121" FPOGID="14518" FPOGV="1" LPOGX="0.87237" LPOGY="0.37873" LPOGV="1" RPOGX="0.93254" RPOGY="0.35527" RPOGV="1" BPOGX="0.90245" BPOGY="0.36700" BPOGV="1" LPCX="0.37550" LPCY="0.73287" LPD="20.49282" LPS="1.09061" LPV="1" RPCX="0.62422" RPCY="0.72869" RPD="20.56904" RPS="1.09061" RPV="1" LEYEX="-0.03282" LEYEY="-0.04939" LEYEZ="0.67334" LPUPILD="0.00449" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91250" FPOGY="0.39897" FPOGS="5903.76807" FPOGD="0.24805" FPOGID="14518" FPOGV="1" LPOGX="0.88310" LPOGY="0.40515" LPOGV="1" RPOGX="0.89746" RPOGY="0.36229" RPOGV="1" BPOGX="0.89028" BPOGY="0.38372" BPOGV="1" LPCX="0.37532" LPCY="0.73308" LPD="21.10717" LPS="1.09061" LPV="1" RPCX="0.62408" RPCY="0.72870" RPD="20.24869" RPS="1.09061" RPV="1" LEYEX="-0.03282" LEYEY="-0.04939" LEYEZ="0.67334" LPUPILD="0.00446" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00422" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91152" FPOGY="0.39864" FPOGS="5903.76807" FPOGD="0.25488" FPOGID="14518" FPOGV="1" LPOGX="0.86945" LPOGY="0.41475" LPOGV="1" RPOGX="0.87941" RPOGY="0.35695" RPOGV="1" BPOGX="0.87443" BPOGY="0.38585" BPOGV="1" LPCX="0.37524" LPCY="0.73307" LPD="21.08078" LPS="1.09061" LPV="1" RPCX="0.62396" RPCY="0.72876" RPD="20.28356" RPS="1.09061" RPV="1" LEYEX="-0.03282" LEYEY="-0.04939" LEYEZ="0.67334" LPUPILD="0.00444" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.91070" FPOGY="0.39810" FPOGS="5903.76807" FPOGD="0.26123" FPOGID="14518" FPOGV="1" LPOGX="0.87093" LPOGY="0.40906" LPOGV="1" RPOGX="0.88639" RPOGY="0.34525" RPOGV="1" BPOGX="0.87866" BPOGY="0.37716" BPOGV="1" LPCX="0.37513" LPCY="0.73310" LPD="20.74258" LPS="1.09956" LPV="1" RPCX="0.62386" RPCY="0.72876" RPD="20.30813" RPS="1.10873" RPV="1" LEYEX="-0.03444" LEYEY="-0.05159" LEYEZ="0.70332" LPUPILD="0.00448" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.90954" FPOGY="0.39777" FPOGS="5903.76807" FPOGD="0.26855" FPOGID="14518" FPOGV="1" LPOGX="0.85120" LPOGY="0.40851" LPOGV="1" RPOGX="0.87499" RPOGY="0.36074" RPOGV="1" BPOGX="0.86310" BPOGY="0.38462" BPOGV="1" LPCX="0.37489" LPCY="0.73319" LPD="21.07417" LPS="1.11769" LPV="1" RPCX="0.62379" RPCY="0.72875" RPD="20.17176" RPS="1.12686" RPV="1" LEYEX="-0.03444" LEYEY="-0.05159" LEYEZ="0.70332" LPUPILD="0.00448" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.90881" FPOGY="0.39699" FPOGS="5903.76807" FPOGD="0.27539" FPOGID="14518" FPOGV="1" LPOGX="0.88499" LPOGY="0.38854" LPOGV="1" RPOGX="0.87279" RPOGY="0.34161" RPOGV="1" BPOGX="0.87889" BPOGY="0.36508" BPOGV="1" LPCX="0.37479" LPCY="0.73318" LPD="21.00957" LPS="1.13581" LPV="1" RPCX="0.62361" RPCY="0.72881" RPD="20.50863" RPS="1.14498" RPV="1" LEYEX="-0.03444" LEYEY="-0.05159" LEYEZ="0.70332" LPUPILD="0.00446" LPUPILV="1" REYEX="0.03169" REYEY="-0.04951" REYEZ="0.68837" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.90810" FPOGY="0.39624" FPOGS="5903.76807" FPOGD="0.28174" FPOGID="14518" FPOGV="1" LPOGX="0.88656" LPOGY="0.38271" LPOGV="1" RPOGX="0.86987" RPOGY="0.34669" RPOGV="1" BPOGX="0.87821" BPOGY="0.36470" BPOGV="1" LPCX="0.37469" LPCY="0.73318" LPD="20.87030" LPS="1.14498" LPV="1" RPCX="0.62355" RPCY="0.72881" RPD="20.45233" RPS="1.13689" RPV="1" LEYEX="-0.03346" LEYEY="-0.05005" LEYEZ="0.68229" LPUPILD="0.00446" LPUPILV="1" REYEX="0.03007" REYEY="-0.04757" REYEZ="0.66071" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.90792" FPOGY="0.39679" FPOGS="5903.76807" FPOGD="0.28809" FPOGID="14518" FPOGV="1" LPOGX="0.86814" LPOGY="0.42928" LPOGV="1" RPOGX="0.93224" RPOGY="0.41112" RPOGV="1" BPOGX="0.90019" BPOGY="0.42020" BPOGV="1" LPCX="0.37460" LPCY="0.73331" LPD="20.69495" LPS="1.12793" LPV="1" RPCX="0.62341" RPCY="0.72893" RPD="20.50248" RPS="1.11068" RPV="1" LEYEX="-0.03346" LEYEY="-0.05005" LEYEZ="0.68229" LPUPILD="0.00448" LPUPILV="1" REYEX="0.03007" REYEY="-0.04757" REYEZ="0.66071" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.90729" FPOGY="0.39730" FPOGS="5903.76807" FPOGD="0.29492" FPOGID="14518" FPOGV="1" LPOGX="0.85059" LPOGY="0.43920" LPOGV="1" RPOGX="0.90878" RPOGY="0.40079" RPOGV="1" BPOGX="0.87969" BPOGY="0.42000" BPOGV="1" LPCX="0.37462" LPCY="0.73329" LPD="20.55557" LPS="1.10172" LPV="1" RPCX="0.62337" RPCY="0.72895" RPD="20.57323" RPS="1.08447" RPV="1" LEYEX="-0.03346" LEYEY="-0.05005" LEYEZ="0.68229" LPUPILD="0.00446" LPUPILV="1" REYEX="0.03007" REYEY="-0.04757" REYEZ="0.66071" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.88209" FPOGY="0.38976" FPOGS="5903.76807" FPOGD="0.29492" FPOGID="14518" FPOGV="0" LPOGX="0.84674" LPOGY="0.45498" LPOGV="1" RPOGX="0.90125" RPOGY="0.41184" RPOGV="1" BPOGX="0.87399" BPOGY="0.43341" BPOGV="1" LPCX="0.37436" LPCY="0.73346" LPD="21.07072" LPS="1.07551" LPV="1" RPCX="0.62331" RPCY="0.72897" RPD="20.31903" RPS="1.06634" RPV="1" LEYEX="-0.03346" LEYEY="-0.05005" LEYEZ="0.68229" LPUPILD="0.00441" LPUPILV="1" REYEX="0.03085" REYEY="-0.04889" REYEZ="0.67901" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.87929" FPOGY="0.39689" FPOGS="5903.76807" FPOGD="0.29492" FPOGID="14518" FPOGV="0" LPOGX="0.86166" LPOGY="0.42895" LPOGV="1" RPOGX="0.89134" RPOGY="0.37911" RPOGV="1" BPOGX="0.87650" BPOGY="0.40403" BPOGV="1" LPCX="0.37426" LPCY="0.73363" LPD="21.02000" LPS="1.06634" LPV="1" RPCX="0.62322" RPCY="0.72911" RPD="20.46557" RPS="1.07443" RPV="1" LEYEX="-0.03346" LEYEY="-0.05005" LEYEZ="0.68229" LPUPILD="0.00440" LPUPILV="1" REYEX="0.03085" REYEY="-0.04889" REYEZ="0.67901" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.87620" FPOGY="0.39423" FPOGS="5903.76807" FPOGD="0.29492" FPOGID="14518" FPOGV="0" LPOGX="0.85750" LPOGY="0.44813" LPOGV="1" RPOGX="0.88250" RPOGY="0.32967" RPOGV="1" BPOGX="0.87000" BPOGY="0.38890" BPOGV="1" LPCX="0.37424" LPCY="0.73364" LPD="21.02431" LPS="1.07443" LPV="1" RPCX="0.62315" RPCY="0.72923" RPD="20.22871" RPS="1.08252" RPV="1" LEYEX="-0.03346" LEYEY="-0.05005" LEYEZ="0.68229" LPUPILD="0.00440" LPUPILV="1" REYEX="0.03085" REYEY="-0.04889" REYEZ="0.67901" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.87507" FPOGY="0.39145" FPOGS="5904.06982" FPOGD="0.01953" FPOGID="14519" FPOGV="1" LPOGX="0.86017" LPOGY="0.43772" LPOGV="1" RPOGX="0.88319" RPOGY="0.32847" RPOGV="1" BPOGX="0.87168" BPOGY="0.38310" BPOGV="1" LPCX="0.37415" LPCY="0.73384" LPD="20.56468" LPS="1.09148" LPV="1" RPCX="0.62312" RPCY="0.72928" RPD="20.05094" RPS="1.08429" RPV="1" LEYEX="-0.03438" LEYEY="-0.05134" LEYEZ="0.69777" LPUPILD="0.00444" LPUPILV="1" REYEX="0.02903" REYEY="-0.04621" REYEZ="0.64109" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.87085" FPOGY="0.39509" FPOGS="5904.06982" FPOGD="0.02734" FPOGID="14519" FPOGV="1" LPOGX="0.84047" LPOGY="0.46436" LPOGV="1" RPOGX="0.86753" RPOGY="0.35493" RPOGV="1" BPOGX="0.85400" BPOGY="0.40965" BPOGV="1" LPCX="0.37405" LPCY="0.73378" LPD="20.50717" LPS="1.09324" LPV="1" RPCX="0.62308" RPCY="0.72957" RPD="20.00654" RPS="1.07797" RPV="1" LEYEX="-0.03438" LEYEY="-0.05134" LEYEZ="0.69777" LPUPILD="0.00444" LPUPILV="1" REYEX="0.02903" REYEY="-0.04621" REYEZ="0.64109" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.86653" FPOGY="0.39640" FPOGS="5904.06982" FPOGD="0.03320" FPOGID="14519" FPOGV="1" LPOGX="0.83089" LPOGY="0.41660" LPOGV="1" RPOGX="0.85894" RPOGY="0.38940" RPOGV="1" BPOGX="0.84491" BPOGY="0.40300" BPOGV="1" LPCX="0.37389" LPCY="0.73407" LPD="20.78052" LPS="1.08693" LPV="1" RPCX="0.62289" RPCY="0.72978" RPD="20.16815" RPS="1.07165" RPV="1" LEYEX="-0.03438" LEYEY="-0.05134" LEYEZ="0.69777" LPUPILD="0.00442" LPUPILV="1" REYEX="0.02903" REYEY="-0.04621" REYEZ="0.64109" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.86330" FPOGY="0.39803" FPOGS="5904.06982" FPOGD="0.04004" FPOGID="14519" FPOGV="1" LPOGX="0.82888" LPOGY="0.42621" LPOGV="1" RPOGX="0.85894" RPOGY="0.38940" RPOGV="1" BPOGX="0.84391" BPOGY="0.40781" BPOGV="1" LPCX="0.37373" LPCY="0.73419" LPD="21.20018" LPS="1.07165" LPV="1" RPCX="0.62273" RPCY="0.72989" RPD="20.53898" RPS="1.07165" RPV="1" LEYEX="-0.03353" LEYEY="-0.05010" LEYEZ="0.67953" LPUPILD="0.00439" LPUPILV="1" REYEX="0.03089" REYEY="-0.04927" REYEZ="0.68216" RPUPILD="0.00422" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.86295" FPOGY="0.40469" FPOGS="5904.06982" FPOGD="0.04688" FPOGID="14519" FPOGV="1" LPOGX="0.85261" LPOGY="0.45572" LPOGV="1" RPOGX="0.86834" RPOGY="0.44685" RPOGV="1" BPOGX="0.86047" BPOGY="0.45128" BPOGV="1" LPCX="0.37368" LPCY="0.73429" LPD="20.92322" LPS="1.06269" LPV="1" RPCX="0.62262" RPCY="0.72988" RPD="20.10032" RPS="1.07797" RPV="1" LEYEX="-0.03353" LEYEY="-0.05010" LEYEZ="0.67953" LPUPILD="0.00439" LPUPILV="1" REYEX="0.03089" REYEY="-0.04927" REYEZ="0.68216" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.86068" FPOGY="0.40251" FPOGS="5904.06982" FPOGD="0.05322" FPOGID="14519" FPOGV="1" LPOGX="0.81074" LPOGY="0.44556" LPOGV="1" RPOGX="0.87442" RPOGY="0.32456" RPOGV="1" BPOGX="0.84258" BPOGY="0.38506" BPOGV="1" LPCX="0.37345" LPCY="0.73424" LPD="20.60175" LPS="1.06901" LPV="1" RPCX="0.62247" RPCY="0.72980" RPD="19.99996" RPS="1.08429" RPV="1" LEYEX="-0.03353" LEYEY="-0.05010" LEYEZ="0.67953" LPUPILD="0.00439" LPUPILV="1" REYEX="0.03089" REYEY="-0.04927" REYEZ="0.68216" RPUPILD="0.00422" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.85888" FPOGY="0.40063" FPOGS="5904.06982" FPOGD="0.06055" FPOGID="14519" FPOGV="1" LPOGX="0.81147" LPOGY="0.44171" LPOGV="1" RPOGX="0.87374" RPOGY="0.32576" RPOGV="1" BPOGX="0.84261" BPOGY="0.38374" BPOGV="1" LPCX="0.37296" LPCY="0.73433" LPD="20.80324" LPS="1.07533" LPV="1" RPCX="0.62212" RPCY="0.72982" RPD="19.84768" RPS="1.08252" RPV="1" LEYEX="-0.03466" LEYEY="-0.05142" LEYEZ="0.69817" LPUPILD="0.00437" LPUPILV="1" REYEX="0.02963" REYEY="-0.04769" REYEZ="0.65961" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.85566" FPOGY="0.39859" FPOGS="5904.06982" FPOGD="0.06689" FPOGID="14519" FPOGV="1" LPOGX="0.79576" LPOGY="0.40091" LPOGV="1" RPOGX="0.85129" RPOGY="0.35554" RPOGV="1" BPOGX="0.82353" BPOGY="0.37823" BPOGV="1" LPCX="0.37255" LPCY="0.73441" LPD="20.48360" LPS="1.08252" LPV="1" RPCX="0.62133" RPCY="0.72989" RPD="19.91207" RPS="1.07443" RPV="1" LEYEX="-0.03466" LEYEY="-0.05142" LEYEZ="0.69817" LPUPILD="0.00435" LPUPILV="1" REYEX="0.02963" REYEY="-0.04769" REYEZ="0.65961" RPUPILD="0.00422" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.85078" FPOGY="0.39873" FPOGS="5904.06982" FPOGD="0.07373" FPOGID="14519" FPOGV="1" LPOGX="0.76954" LPOGY="0.42524" LPOGV="1" RPOGX="0.82460" RPOGY="0.37521" RPOGV="1" BPOGX="0.79707" BPOGY="0.40023" BPOGV="1" LPCX="0.37219" LPCY="0.73458" LPD="20.60128" LPS="1.07443" LPV="1" RPCX="0.62132" RPCY="0.72990" RPD="19.93532" RPS="1.06634" RPV="1" LEYEX="-0.03466" LEYEY="-0.05142" LEYEZ="0.69817" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02963" REYEY="-0.04769" REYEZ="0.65961" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.84677" FPOGY="0.39860" FPOGS="5904.06982" FPOGD="0.08008" FPOGID="14519" FPOGV="1" LPOGX="0.76961" LPOGY="0.42470" LPOGV="1" RPOGX="0.82770" RPOGY="0.36941" RPOGV="1" BPOGX="0.79866" BPOGY="0.39706" BPOGV="1" LPCX="0.37207" LPCY="0.73464" LPD="20.33316" LPS="1.07530" LPV="1" RPCX="0.62106" RPCY="0.72999" RPD="19.74057" RPS="1.07530" RPV="1" LEYEX="-0.03478" LEYEY="-0.05173" LEYEZ="0.69955" LPUPILD="0.00433" LPUPILV="1" REYEX="0.03020" REYEY="-0.04885" REYEZ="0.67572" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.84419" FPOGY="0.39618" FPOGS="5904.06982" FPOGD="0.08691" FPOGID="14519" FPOGV="1" LPOGX="0.82876" LPOGY="0.39301" LPOGV="1" RPOGX="0.79241" RPOGY="0.33628" RPOGV="1" BPOGX="0.81059" BPOGY="0.36464" BPOGV="1" LPCX="0.37192" LPCY="0.73486" LPD="20.50598" LPS="1.08426" LPV="1" RPCX="0.62085" RPCY="0.73018" RPD="19.86429" RPS="1.09235" RPV="1" LEYEX="-0.03478" LEYEY="-0.05173" LEYEZ="0.69955" LPUPILD="0.00432" LPUPILV="1" REYEX="0.03020" REYEY="-0.04885" REYEZ="0.67572" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.84184" FPOGY="0.39466" FPOGS="5904.06982" FPOGD="0.09375" FPOGID="14519" FPOGV="1" LPOGX="0.81431" LPOGY="0.41327" LPOGV="1" RPOGX="0.80357" RPOGY="0.33349" RPOGV="1" BPOGX="0.80894" BPOGY="0.37338" BPOGV="1" LPCX="0.37187" LPCY="0.73484" LPD="20.20737" LPS="1.10130" LPV="1" RPCX="0.62077" RPCY="0.73022" RPD="19.73879" RPS="1.10939" RPV="1" LEYEX="-0.03478" LEYEY="-0.05173" LEYEZ="0.69955" LPUPILD="0.00433" LPUPILV="1" REYEX="0.03020" REYEY="-0.04885" REYEZ="0.67572" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.83998" FPOGY="0.39281" FPOGS="5904.06982" FPOGD="0.10010" FPOGID="14519" FPOGV="1" LPOGX="0.81525" LPOGY="0.40824" LPOGV="1" RPOGX="0.80898" RPOGY="0.32211" RPOGV="1" BPOGX="0.81211" BPOGY="0.36517" BPOGV="1" LPCX="0.37167" LPCY="0.73529" LPD="20.43504" LPS="1.10939" LPV="1" RPCX="0.62059" RPCY="0.73033" RPD="19.87256" RPS="1.12665" RPV="1" LEYEX="-0.03374" LEYEY="-0.04996" LEYEZ="0.67562" LPUPILD="0.00436" LPUPILV="1" REYEX="0.03161" REYEY="-0.05138" REYEZ="0.70842" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.83871" FPOGY="0.39039" FPOGS="5904.06982" FPOGD="0.10693" FPOGID="14519" FPOGV="1" LPOGX="0.78412" LPOGY="0.37045" LPOGV="1" RPOGX="0.85263" RPOGY="0.33274" RPOGV="1" BPOGX="0.81838" BPOGY="0.35160" BPOGV="1" LPCX="0.37142" LPCY="0.73531" LPD="20.95082" LPS="1.11769" LPV="1" RPCX="0.62048" RPCY="0.73057" RPD="19.83157" RPS="1.12686" RPV="1" LEYEX="-0.03374" LEYEY="-0.04996" LEYEZ="0.67562" LPUPILD="0.00438" LPUPILV="1" REYEX="0.03161" REYEY="-0.05138" REYEZ="0.70842" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.83664" FPOGY="0.39021" FPOGS="5904.06982" FPOGD="0.11377" FPOGID="14519" FPOGV="1" LPOGX="0.76707" LPOGY="0.40639" LPOGV="1" RPOGX="0.83607" RPOGY="0.36808" RPOGV="1" BPOGX="0.80157" BPOGY="0.38724" BPOGV="1" LPCX="0.37100" LPCY="0.73570" LPD="21.28828" LPS="1.11790" LPV="1" RPCX="0.62020" RPCY="0.73071" RPD="20.04521" RPS="1.12706" RPV="1" LEYEX="-0.03374" LEYEY="-0.04996" LEYEZ="0.67562" LPUPILD="0.00440" LPUPILV="1" REYEX="0.03161" REYEY="-0.05138" REYEZ="0.70842" RPUPILD="0.00422" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
